Liên kết,Tên công việc,Tên công ty,Mức lương,Khu vực tuyển
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-dien-cong-nghiep-c10p122id200293132.html,Kỹ Sư Điện Công Nghiệp,Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Mạnh Đạt,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-tai-binh-duong-ha-noi-c10p119id200292959.html,"Nhân Viên Kỹ Thuật Tại Bình Dương, Hà Nội",Công Ty TNHH Mh Rental Việt Nam,9 - 15 triệu,"Bình Dương, Hà Nội"
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/nhan-vien-bao-tri-khuon-ep-nhua-c47p122id200292938.html,Nhân Viên Bảo Trì Khuôn Ép Nhựa,Công Ty TNHH Tân Tiến Senko,9 - 12 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-sua-chua-bao-tri-may-may-co-xe-dua-ruoc-tai-tp-hcm-c10p120id200292292.html,"Nhân Viên Sửa Chữa, Bảo Trì Máy May (Có Xe Đưa Rước Tại Tp.HCM)",Công Ty CP May Sài Gòn 3,10 - 13 triệu,Đồng Nai
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-co-khi-c10p120id200291997.html,Kỹ Sư Cơ Khí,Công Ty TNHH Saitex Fabrics Việt Nam,9 - 15 triệu,Đồng Nai
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-xe-tai-tai-binh-tan-c10p122id200291766.html,Nhân Viên Bảo Trì Xe Tải -Tại Bình Tân,Công Ty TNHH SX-TM-DV Qui Phúc,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-quan-ly-dung-cu-thiet-bi-c34p73id200291461.html,Nhân Viên Quản Lý Dụng Cụ Thiết Bị,Công Ty TNHH Một Thành Viên Kỹ Thuật Máy Bay,10 - 13 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-bao-tri-c10p122id200280385.html,Nhân Viên Kỹ Thuật & Bảo Trì,Công Ty TNHH Công Nghiệp Towa (Việt Nam),6 - 8 triệu,TP.HCM
https://vieclam24h.vn/xuat-ban-in-an/nhan-vien-ky-thuat-in-an-c52p122id200289273.html,Nhân Viên Kỹ Thuật In Ấn,Chi Nhánh Công Ty TNHH Thương Mại Xuất Nhập Khẩu Phương Ấn,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-sua-chua-may-moc-c41p90id200289227.html,Nhân Viên Kỹ Thuật Sửa Chữa Máy Móc.,Công Ty TNHH Cedo (Việt Nam),9 - 15 triệu,Bắc Ninh
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-co-khi-tai-cu-chi-di-lam-ngay-c34p122id200288918.html,Nhân Viên Kỹ Thuật Cơ Khí Tại Củ Chi - Đi Làm Ngay,Công Ty Cổ Phần Vinterpros,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/cong-nhan-han-khong-yeu-cau-bang-cap-c47p120id200287814.html,Công Nhân Hàn - Không Yêu Cầu Bằng Cấp,Công Ty TNHH Happy World,5.5 - 7 triệu,Đồng Nai
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-co-dien-bau-bang-c10p119id200287619.html,Nhân Viên Bảo Trì Cơ Điện - Bàu Bàng,Công Ty TNHH Phát Triển,7.5 - 12 triệu,Bình Dương
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-dien-c41p73id200287535.html,Nhân Viên Kỹ Thuật Điện,Công Ty CP Thang Máy Trường Thành,7 - 12 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-may-tinh-c10p122id200295189.html,Nhân Viên Kỹ Thuật Máy Tính,Cty Cổ Phần Bitmain Việt Nam,7 - 15 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-dien-c10p122id200295269.html,Nhân Viên Kỹ Thuật Điện,Công Ty TNHH B.H.N,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-bql-vincom-ba-trieu-c34p73id200295173.html,Nhân Viên Kỹ Thuật - Bql Vincom Bà Triệu,Công ty Cổ Phần Vinhomes,9 - 10.5 triệu,Hà Nội
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ki-thuat-c34p90id200295153.html,Nhân Viên Kĩ Thuật,Công Ty TNHH Intops Việt Nam,8 - 10 triệu,Bắc Ninh
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-co-khi-c10p131id200294844.html,Nhân Viên Bảo Trì Cơ Khí,Công Ty TNHH Bionu Việt Nam,7 - 9 triệu,Cần Thơ
https://vieclam24h.vn/khoa-hoc-ky-thuat/nha-be-nhan-vien-bao-tri-c34p122id200295030.html,[Nhà Bè]  Nhân Viên Bảo Trì,Công Ty Cổ Phần Quốc Tế Anh Văn Hội Việt Mỹ,7 - 9 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/hcm-nhan-vien-bao-tri-c34p122id200295017.html,[HCM] Nhân Viên Bảo Trì,Công Ty Cổ Phần Quốc Tế Anh Văn Hội Việt Mỹ,7 - 9 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/truong-phong-ky-thuat-dien-lanh-c34p122id200294993.html,Trưởng Phòng Kỹ Thuật Điện Lạnh,Công Ty TNHH SX TM DV Nguyễn Phương,20 - 25 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-dien-c10p122id200294964.html,Nhân Viên Kỹ Thuật Điện,Công Ty TNHH Xử Lý Chất Thải Việt Nam,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/tro-ly-giam-sat-ki-thuat-dien-aeon-mall-c10p122id200281866.html,Trợ Lý Giám Sát Kĩ Thuật Điện Aeon Mall,Công Ty TNHH Aeon Delight (Việt Nam),9 - 10 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-toa-nha-lam-tai-hn-c10p73id200294789.html,Nhân Viên Kỹ Thuật Tòa Nhà (Làm Tại Hn),Công Ty Cổ Phần Quản Lý Nhà Gp.Invest,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/truong-phong-bao-duong-nha-may-c10p90id200292840.html,Trưởng Phòng Bảo Dưỡng Nhà Máy,Công Ty TNHH Clientcare Việt Nam,10 - 20 triệu,Bắc Ninh
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-may-tau-thuy-c34p122id200294729.html,Nhân Viên Kỹ Thuật Máy Tàu Thủy,Công Ty TNHH Kỹ Thuật Dịch Vụ Song Long,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-thuat-vien-bao-tri-c10p73id200294578.html,Kỹ Thuật Viên Bảo Trì,Công Ty Cổ Phần Thang Máy Và Thiết Bị Cơ Điện Tcm Việt Nam,8 - 15 triệu,Hà Nội
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/nhan-vien-co-khi-c47p96id200294550.html,Nhân Viên Cơ Khí,Công Ty Cổ Phần Chế Tạo Máy Dược Phẩm Tiến Đạt,9 - 15 triệu,Nam Định
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-hang-hai-cong-trinh-thuy-c34p122id200285984.html,Nhân Viên Kỹ Thuật Hàng Hải (Công Trình Thủy),Công Ty Cổ Phần Giao Thông Sài Gòn 99,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-ve-sinh-may-loc-nuoc-may-loc-khong-khi-c30p119id200294147.html,Nhân Viên Vệ Sinh Máy Lọc Nước & Máy Lọc Không Khí,Chi Nhánh Công Ty Cổ Phần Thương Mại Carpa Việt Nam,7.5 - 9 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ban-giao-xe-c10p104id200294332.html,Nhân Viên Bàn Giao Xe,Công Ty Cổ Phần Bình Vinh,6 - 10 triệu,Đà Nẵng
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/hoan-toan-mien-phi-ky-su-co-khi-lam-viec-tai-nagoya-nhat-ban-c47p122id200294362.html,"(Hoàn Toàn Miễn Phí) Kỹ Sư Cơ Khí Làm Việc Tại Nagoya, Nhật Bản",Công Ty TNHH Thiết Kế Asiem,10 - 35 triệu,TP.HCM
https://vieclam24h.vn/nganh-nghe-khac/nhan-vien-bao-tri-may-may-cong-nghiep-c155p122id200144644.html,Nhân Viên Bảo Trì Máy May Công Nghiệp,Công Ty Cổ Phần May Việt Thịnh,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-bao-tri-co-khi-c10p119id200294242.html,Kỹ Sư Bảo Trì Cơ Khí,Công Ty TNHH Thực Phẩm Nissin Việt Nam.,10 - 15 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-c10p73id200294118.html,Nhân Viên Kỹ Thuật,Công Ty Cổ Phần Thiết Bị Metech,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-tay-ninh-c10p118id200294117.html,Nhân Viên Bảo Trì - Tây Ninh,Công Ty Cổ Phần Thức Ăn Chăn Nuôi Baf Tây Ninh,7 - 10 triệu,Tây Ninh
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-dien-cong-nghiep-c34p120id200294028.html,Nhân Viên Kỹ Thuật Điện Công Nghiệp,Công Ty Cổ Phần Kỹ Thuật - Thương Mại Thuận Phong,11 - 15 triệu,Đồng Nai
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/binh-duong-nhan-vien-bao-tri-co-dien-c10p119id200293927.html,[Bình Dương]_Nhân Viên Bảo Trì Cơ Điện,Gốm Sứ Minh Long - Công Ty TNHH Minh Long I,10 - 13 triệu,Bình Dương
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-thiet-ke-ky-thuat-cong-nghiep-c34p119id200293419.html,Nhân Viên Thiết Kế - Kỹ Thuật Công Nghiệp,Công Ty TNHH Đại Đồng Tiến Phát,10 - 15 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-khuon-mau-c10p123id200293782.html,Nhân Viên Kỹ Thuật Khuôn Mẫu,Công Ty TNHH Long Vĩ Việt Nam,13 - 18 triệu,Long An
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-c10p120id200293212.html,Nhân Viên Kỹ Thuật,Công Ty TNHH Nam Hưng Hoàng,7.5 - 10 triệu,Đồng Nai
https://vieclam24h.vn/ban-hang-kinh-doanh/schneider-nhan-vien-kinh-doanh-thi-truong-thiet-bi-dien-quang-ninh-thanh-hoa-nghe-an-c13p86id200293612.html,"[Schneider] Nhân Viên Kinh Doanh Thị Trường Thiết Bị Điện (Quảng Ninh, Thanh Hóa, Nghệ An)",Talentnet Corporation (Công Ty CP Kết Nối Nhân Tài),8 - 14 triệu,"Quảng Ninh, Nghệ An, Thanh Hóa"
https://vieclam24h.vn/dien-dien-tu-dien-lanh/thuc-tap-sinh-ky-su-bao-tri-linh-vuc-ke-thep-c41p123id200293614.html,Thực Tập Sinh Kỹ Sư Bảo Trì - Lĩnh Vực Kệ Thép,Công Ty TNHH Cơ Khí Việt,1 - 10 triệu,Long An
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-dien-c10p104id200293562.html,Kỹ Sư Điện,Công Ty TNHH Phạm Hưng Long,8 - 15 triệu,Đà Nẵng
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-dieu-hoa-c34p73id200293575.html,Nhân Viên Kỹ Thuật Điều Hoà,Công Ty TNHH Tmdv Và Kỹ Thuật Fave Việt Nam,8 - 12 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-sua-chua-xe-nang-c10p119id200251453.html,Nhân Viên Sửa Chữa Xe Nâng,Công Ty TNHH Cơ Giới Ngọc Vũ,12 - 15 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-c10p123id200292987.html,Nhân Viên Bảo Trì,Công Ty Trách Nhiệm Hữu Hạn Thép Qsb,10 - 14 triệu,Long An
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-nha-trang-c41p109id200292967.html,Nhân Viên Kỹ Thuật (Nha Trang),Công Ty TNHH MTV Karcher,10 - 11 triệu,Khánh Hòa
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-khu-vuc-nha-trang-c41p109id200292966.html,Nhân Viên Kỹ Thuật - Khu Vực Nha Trang,Công Ty TNHH MTV Karcher,10 - 11 triệu,Khánh Hòa
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-bao-gia-tu-bang-dien-tram-bien-ap-c41p73id200292883.html,"Nhân Viên Báo Giá Tủ Bảng Điện, Trạm Biến Áp",Công Ty Cổ Phần Công Nghệ Smosa Việt Nam,10 - 13 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-bao-tri-c10p119id200241671.html,Nhân Viên Kỹ Thuật Bảo Trì,Công Ty Cổ Phần Gia Lợi,10 - 15 triệu,Bình Dương
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-bao-tri-ha-noi-c41p73id200292727.html,Nhân Viên Kỹ Thuật Bảo Trì (Hà Nội),Công ty TNHH DY (Daeyeol) Boiler VINA,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-thiet-ke-c34p119id200292702.html,Kỹ Sư Thiết Kế,Công Ty Cổ Phần Ses Việt Nam,8 - 15 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/maintenance-manager-c10p119id200289559.html,Maintenance Manager,Công Ty TNHH Accredo Asia,Thoả thuận ,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-c10p122id200292495.html,Nhân Viên Bảo Trì,Công ty CP Phòng Khám Chuyên Khoa Da Liễu O2 SKin,8 - 9 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-bao-tri-kptm-grandworld-va-vinwonder-tai-phu-quoc-c34p130id200292361.html,Nhân Viên Kỹ Thuật & Bảo Trì Kptm Grandworld Và Vinwonder Tại Phú Quốc,Công Ty Cổ Phần Vincom Retail,10 - 12 triệu,"Kiên Giang, An Giang, Bà Rịa - Vũng Tàu, TP.HCM, +1"
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-bao-tri-dien-c41p119id200292199.html,Nhân Viên Bảo Trì Điện,Công Ty TNHH SX TM DV Tân Tường Khang,9 - 12 triệu,Bình Dương
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/nhan-vien-lap-trinh-va-van-hanh-may-cnc-c47p119id200288492.html,Nhân Viên Lập Trình Và Vận Hành Máy CNC,Công Ty Tnhh Aluminium Choong Ang Vina,15 - 25 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-co-dien-c10p73id200292168.html,Kỹ Sư Cơ Điện,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ PHÁT TRIỂN NGA VIỆT RSD - TECH,8 - 15 triệu,Hà Nội
https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-thuat-vien-bao-tri-dien-c41p99id200291965.html,Kỹ Thuật Viên Bảo Trì Điện,Công ty Cổ phần Thực phẩm Sữa TH,8 - 15 triệu,Nghệ An
https://vieclam24h.vn/khoa-hoc-ky-thuat/tan-phu-nhan-vien-bao-tri-c34p122id200292137.html,Tân Phú Nhân Viên Bảo Trì,Công ty Cổ Phần Vacxin Việt Nam,9 - 11 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/binh-tan-nhan-vien-bao-tri-c34p122id200292136.html,Bình Tân Nhân Viên Bảo Trì,Công ty Cổ Phần Vacxin Việt Nam,9 - 11 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-thuat-vien-dien-gia-dung-tai-thu-duc-c34p122id200292108.html,Kỹ Thuật Viên Điện Gia Dụng Tại Thủ Đức,Công Ty TNHH Tập Đoàn Rita Võ,7 - 13 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/phan-rang-nhan-vien-bao-tri-c34p110id200292003.html,Phan Rang Nhân Viên Bảo Trì,Công ty Cổ Phần Vacxin Việt Nam,9 - 11 triệu,Ninh Thuận
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-toa-nha-c10p122id200291789.html,Nhân Viên Bảo Trì Tòa Nhà,Công Ty Trách Nhiệm Hữu Hạn Phát Triển Phú Mỹ Hưng,7 - 8 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-dien-c10p123id200291753.html,Nhân Viên Kỹ Thuật Điện,Công Ty Cổ Phần Dây Cáp Điện Daphaco,10 - 15 triệu,Long An
https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-bao-tri-dien-lanh-c41p122id200268169.html,Nhân Viên Kỹ Thuật Bảo Trì Điện Lạnh,Chi Nhánh 5 - Công Ty TNHH Truyền Hình Cáp Saigontourist,8 - 15 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-dien-mat-troi-may-phat-dien-c34p119id200291769.html,Kỹ Sư Điện Mặt Trời – Máy Phát Điện,Công Ty CP Tích Hợp Năng Lượng IED,8 - 15 triệu,"Bình Dương, TP.HCM"
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-bao-tri-dien-c10p123id200291758.html,Kỹ Sư Bảo Trì Điện,Công Ty TNHH Một Thành Viên Tân Gia Hưng,15 - 20 triệu,Long An
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-day-chuyen-che-bien-c10p119id200254289.html,Nhân Viên Kỹ Thuật Dây Chuyền Chế Biến,Công Ty Cổ Phần Sữa Joy Care,8 - 15 triệu,Bình Dương
https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-thuat-vien-ky-su-dich-vu-dien-nhiet-lanh-c41p122id200291683.html,Kỹ Thuật Viên-Kỹ Sư Dịch Vụ-Điện Nhiệt Lạnh,Công Ty CP Công Nghiệp Apc,10 - 12 triệu,TP.HCM
https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-su-phong-chay-chua-chay-c41p73id200260306.html,Kỹ Sư Phòng Cháy Chữa Cháy,Công Ty Cổ Phần Cpi Hà Linh,10 - 18 triệu,Hà Nội
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-thuat-vien-bao-tri-bac-ninh-c34p90id200291618.html,Kỹ Thuật Viên Bảo Trì (Bắc Ninh),Công Ty TNHH Uhm Việt Nam,8 - 10 triệu,Bắc Ninh
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-c34p73id200290832.html,Nhân Viên Kỹ Thuật,Công Ty Cổ Phần Đầu Tư Và Quản Lý Bất Động Sản G5,8 - 12 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-tram-giao-nhan-tai-lak-c10p114id200290874.html,Nhân Viên Trạm Giao Nhận Tại Lắk,Công  Ty TNHH SPX Express,7 - 9 triệu,Đắk Lắk
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-qc-kiem-hang-co-khi-qc-van-hanh-cmm-c10p119id200290752.html,Nhân Viên QC Kiểm Hàng Cơ Khí (QC Vận Hành CMM),Công Ty TNHH CNC Industries,15 - 20 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-dien-lam-viec-tai-phu-quoc-c10p130id200172376.html,Nhân Viên Kỹ Thuật Điện Làm Việc Tại Phú Quốc,Công Ty Cổ Phần Điện Thiên Ấn - Chi Nhánh Miền Tây,7 - 20 triệu,Kiên Giang
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-thuat-vien-bao-tri-c10p119id200290692.html,Kỹ Thuật Viên Bảo Trì,Công Ty TNHH Công Nghệ In Alliance,7 - 10 triệu,Bình Dương
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-van-hanh-phu-tro-c10p90id200290687.html,Nhân Viên Vận Hành Phụ Trợ,Công Ty CP Dinh Dưỡng Nutricare,8 - 8.5 triệu,Bắc Ninh
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-dien-tu-c10p90id200290656.html,Nhân Viên Kỹ Thuật Điện Tử,Công Ty TNHH Test Research Innovation Việt Nam,10 - 40 triệu,"Bắc Ninh, Bắc Giang, Hà Nam, Nghệ An"
https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-su-co-dien-khong-yeu-cau-kinh-nghiem-c41p73id200290573.html,Kỹ Sư Cơ Điện - Không Yêu Cầu Kinh Nghiệm,Công Ty Cổ Phần Đầu Tư Xây Dựng Token Việt Nam,8 - 15 triệu,Hà Nội
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-sua-chua-o-to-c34p73id200290503.html,Nhân Viên Kỹ Thuật Sửa Chữa Ô Tô,Công Ty TNHH Dịch Vụ Vận Tải Sinh Thái Vinbus,10 - 15 triệu,"Hà Nội, TP.HCM"
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-van-hanh-may-c10p73id200288052.html,Nhân Viên Vận Hành Máy,Công Ty Cổ Phần Medion Việt Nam,8 - 12 triệu,Hà Nội
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-c10p123id200290131.html,Nhân Viên Bảo Trì,Công Ty TNHH SX Và TM-DV Cường Vinh,11.2 - 13.3 triệu,Long An
https://vieclam24h.vn/khoa-hoc-ky-thuat/quan-li-bo-phan-ki-thuat-dien-c34p122id200290191.html,Quản Lí Bộ Phận Kĩ Thuật Điện,Công Ty TNHH Smarttrade,12 - 17 triệu,"TP.HCM, Bình Dương"
https://vieclam24h.vn/lao-dong-pho-thong/nhan-vien-rua-xe-va-lam-dep-xe-o-to-xe-may-c49p122id200289346.html,Nhân Viên Rửa Xe Và Làm Đẹp Xe Ô Tô - Xe Máy,Công Ty Cổ Phần Vietwash,8 - 13 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-c10p99id200222828.html,Nhân Viên Kỹ Thuật,CHI NHÁNH CÔNG TY TNHH EM-TECH VIỆT NAM TẠI NGHỆ AN,7 - 15 triệu,Nghệ An
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/chuyen-vien-ky-thuat-c10p122id200289918.html,Chuyên Viên Kỹ Thuật,Công Ty TNHH Công Nghiệp Đức Tín,8 - 10 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nam-quan-ly-van-hanh-cac-khu-can-ho-dich-vu-cho-thue-c10p122id200268304.html,Nam Quản Lý Vận Hành Các Khu Căn Hộ Dịch Vụ Cho Thuê,Công Ty TNHH Thương Mại Dịch Vụ Và Đầu Tư Long Thịnh,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/vinh-phuc-tho-dien-biet-tieng-trung-c10p89id200289740.html,Vĩnh Phúc_ Thợ Điện Biết Tiếng Trung,Công Ty TNHH AAC Technologies Việt Nam,17 - 25 triệu,Vĩnh Phúc
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-toa-nha-quan-6-7-nha-be-c10p122id200189411.html,"Nhân Viên Kỹ Thuật Tòa Nhà (Quận 6, 7, Nhà Bè)",Công Ty CP DV Quản Lý BĐS Independent,7 - 8 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-ky-thuat-bao-hanh-alaska-tai-hcm-c34p122id200287851.html,Nhân Viên Kỹ Thuật Bảo Hành Alaska Tại HCM,Công Ty TNHH Cơ Điện Lạnh - Thương Mại Hòa Bình,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/nhan-vien-ky-thuat-toa-nha-tai-vinhomes-grandpark-mang-xay-to-ap-lat-c31p122id200289371.html,Nhân Viên Kỹ Thuật Tòa Nhà Tại Vinhomes Grandpark (Mảng Xây Tô Áp Lát),Công ty Cổ Phần Vinhomes,9 - 10 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-bao-tri-c10p73id200289282.html,Nhân Viên Bảo Trì,Công Ty TNHH Sản Xuất Và Thương Mại Sắc Màu Việt Nam,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-san-pham-thiet-bi-do-luong-va-vat-tu-phu-tro-cong-nghiep-c13p73id200289258.html,Nhân Viên Kinh Doanh Sản Phẩm Thiết Bị Đo Lường Và Vật Tư Phụ Trợ Công Nghiệp,Công Ty Cổ Phần Yamaguchi Việt Nam,8 - 20 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-data-co-san-c13p92id200156406.html,Nhân Viên Kinh Doanh - Data Có Sẵn,Công Ty TNHH Thương Mại Vòng Bi Đại Phát,8 - 15 triệu,Hải Phòng
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/nhan-vien-van-hanh-may-cnc-c47p90id200289031.html,Nhân Viên Vận Hành Máy CNC,Công Ty TNHH Eq Vina,7 - 15 triệu,Bắc Ninh
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-van-hanh-va-bao-tri-thang-may-c10p122id200274343.html,Nhân Viên Vận Hành Và Bảo Trì Thang Máy,Công Ty Cổ Phần Thang Máy Hiệp Đức,7 - 12 triệu,TP.HCM
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/nhan-vien-ky-thuat-hieu-chuan-c10p122id200288844.html,Nhân Viên Kỹ Thuật Hiệu Chuẩn,Công Ty Cổ Phần Kiểm Định Đo Lường Hiệu Chuẩn Ilas,8 - 10 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/multicolor-care-technician-nv-ky-thuat-may-pha-mau-dak-lak-c34p114id200288809.html,Multicolor Care Technician (NV Kỹ Thuật Máy Pha Màu – Đắk Lắk),Công Ty TNHH Sơn Jotun Việt Nam,12 - 20 triệu,Đắk Lắk
https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-thiet-bi-tau-thuy-c10p73id200288815.html,Kỹ Sư Thiết Bị Tàu Thủy,Công Ty TNHH Thiết Bị Hàng Hải Cường Vũ,15 - 27 triệu,Hà Nội
